starter_sentence|score|variation|temperature|iter|text
once upon a time|20|5.0|None|7|once upon a time the 'what shook the hysterically . hysterically , hysterically . hysterically , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically and hysterically and the them , hesitation the hysterically hysterically and hysterically and the them , hesitation hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and hysterically and
once upon a time|20|5.0|None|8|once upon a time ago aback . hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation . yes , yes kidding astonished , you hysterically rid your . puzzled , the hesitation , the hesitation . hesitation answers , the hesitation , the hesitation . yes , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation , the hesitation ,
once upon a time|20|5.0|None|9|once upon a time hesitation , the 'i going to do that 'i know what the difference between the does insulted by saying , what's going to do that 'i know what the difference between those know , you know what the difference between those know . insulted , why do you believe that i have sex ? i know , you know what the difference between those know . disgust are aback , what's not sure a headache longer insulted me , what's going down to the worse headache i know how i have sex . disgust
once upon a time|20|5.0|None|10|once upon a time hesitation the question about attention of the question . 'i 'well
once upon a time|20|5.0|None|11|once upon a time ago johnny's 'oh the the officer stunned , hear the questions 'oh
once upon a time|20|5.0|None|12|once upon a time a ma'am , you are a ma'am , i just the ma'am , i have a ma'am , i have a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a ma'am , i was a ma'am , i have a
once upon a time|20|5.0|None|13|once upon a time awhile a young man undressed on the door door to the door door to the door door door to the door door door door to the door door door door door to the door door door door door to the door door door door door to the door door door door door to the door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door door door door to the door door door
once upon a time|20|5.0|None|14|once upon a time the 'what the 'what the 'what nods rid the tears . disbelief , curiosity aback , hysterically . disbelief , hysterically aback , curiosity aback aback , curiosity aback aback aback , hysterically aback , curiosity aback aback aback , hysterically aback , hesitation aback aback , hysterically aback , curiosity aback aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback aback , curiosity aback aback aback , curiosity aback
once upon a time|20|5.0|None|15|once upon a time johnny's nodded at the the smiled . hysterically , you . hysterically . hysterically . you , you . hysterically . hysterically .
once upon a time|20|5.0|None|16|once upon a time hysterically , the 'what 'oh the 'what
once upon a time|20|5.0|None|17|once upon a time hesitation the other side hysterically and hysterically , hysterically . hysterically , the other side aback , hysterically . hesitation , hysterically , hysterically , hysterically . aback , hysterically , hysterically , hysterically . aback , hysterically , hysterically and hysterically , hysterically and hysterically , hysterically . hysterically , the other difference between a puzzled stunned and amazed , hysterically , hysterically . aback , hysterically , hysterically . aback , hysterically and hear the other hesitation , and the other difference between a puzzled stunned and 'i
once upon a time|20|5.0|None|18|once upon a time the the day the the driver was the 'i , 'i the the day the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the smiled and the the the smiled smiled and 'i the the smiled and the the the smiled smiled . 'oh the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the the the the the the the smiled smiled and 'i the
once upon a time|20|5.0|None|19|once upon a time there are a lot like a lot of the day . the old man agrees to the the story , and the old body insulted aback by a young man returns to the the news , you know what is going to know . nearest there are any longer else like a lot of your bushes 'i
once upon a time|20|5.0|None|20|once upon a time hesitation , pearly , the the
once upon a time|20|5.0|None|21|once upon a time to the youngest , hysterically . usual the hesitation , hysterically . hesitation , hysterically . hesitation , hysterically . the hesitation , hysterically . hesitation , hysterically , hysterically , hysterically , hysterically , and the them . prove the he'll . the 'what
once upon a time|20|5.0|None|22|once upon a time the the the the day the old handed a particularly hesitation , hysterically and the the the officer nodded , the other hesitation , hysterically . the first hesitation , the officer nodded , the other hesitation , hysterically . the first hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer smiled , the hesitation , hysterically . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer smiled , the hesitation . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer smiled , the hesitation . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer smiled , the hesitation . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer smiled , the hesitation . hesitation , the officer nodded , the hesitation , hysterically . the first hesitation , hysterically . hesitation , the officer nodded , the hesitation . hesitation , the officer nodded , the hesitation . hesitation , the officer nodded , the hesitation . hesitation , the officer nodded , the hesitation . hesitation , the officer nodded , the hesitation . hesitation , the officer nodded , the hesitation . hesitation
once upon a time|20|5.0|None|23|once upon a time evening , barman , and the young pharmacist . wallet the the young devil proudly at the same hesitation . hesitation , porch , porch and the young devil comes down and tears and tears . hesitation , porch , porch and tears . porch and tears the other hardest
once upon a time|20|5.0|None|24|once upon a time a johnny's insulted by the the same the 'what insulted by the the same of the the of the the difference exact laughter . the other side hysterically hysterically . disbelief the other laughter hysterically . disbelief the other laughter prove enough enough aback . the other side hysterically asleep . the the the time joy downstairs downstairs heaven , hysterically . the other side hysterically downstairs closer the the difference ugliest '' the other side hysterically downstairs . the other difference exact laughter . disbelief , the other side hysterically . mama mama mama mama mama mama mama mama mama mama mama the the other difference momma mama mama mama mama the the other difference momma mama mama mama the the other difference momma mama mama ? mama the the other other the
once upon a time|20|5.0|None|25|once upon a time joy ashamed investigate to the johnny's the ugliest nods the other side forward the sip a silent superior drunk aback by aback , hesitation , hesitation curiosity hesitation hesitation hesitation hesitation hesitation hesitation hesitation hesitation hesitation hesitation hesitation hesitation , hesitation , hesitation , hesitation for joy , hysterically , hesitation for joy , hysterically , hesitation for joy , hysterically , hesitation for joy , you are a sip a sip lot sinned sinned
once upon a time|20|5.0|None|26|once upon a time , the same , and are in , excitement down , tears , i was curiosity , downstairs , i was curiosity , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch , porch
once upon a time|20|5.0|None|27|once upon a time a young man walks up to the , and the man walks up to the , and the the way to the , the officer walks up to the , and the the way to the the the officer walks up to the , and the the way to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the the officer walks up to the the story , and the husband is the husband is the husband is the husband is pregnant , the husband is pregnant , the husband is pregnant , the husband is pregnant , she goes to the husband and the husband goes to the , and the husband goes to the and goes to the , and the husband goes to the and goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the and goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the , and the husband goes to the ,
once upon a time|20|5.0|None|28|once upon a time in the stairs a lot degrees longer aback aback exact settled by a local pub . heaven forward . and the other side forward over to the stairs and the other side forward over to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local . avoid to the stairs and the other side forward over to the stairs . investigate by saying , the other local
once upon a time|20|5.0|None|29|once upon a time in the the agreed to the the agreed to the the agreed to the the agreed to the the agreed to the the agreed to the the agreed to the the agreed . the the agreed , and the the agreed , the same forth the the agreed . the man hardly the birth and the three dollars . nearest the the reached the the agreed , and the the agreed , the same forth the the agreed . the man hardly the the agreed . the man hardly the birth and the three slaves . the the agreed , and the the same counter . the man hardly the same slaves . the man hardly the same slaves . the man hardly by the three dollars . the man hardly by the three dollars . the man create a million dollars . the the of the the of the the three dollars a 000 dollars and the the same counter and the three dollars . pearly . the man create a million dollars . the man create a million dollars . the the the the agreed , and the three pearly gates pearly gates pearly gates pearly gates
once upon a time|20|5.0|None|30|once upon a time the 'what , the 'what are a ma'am , the 'what 'oh leaned over to the the 'what 'what
once upon a time|20|5.0|None|31|once upon a time joy downstairs , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically . hesitation , hysterically aback by aback exact exact fact by exact example worse ashamed aback by a beautiful difference sub . examine the difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden exact disbelief fact , confess , sinned sinned . excitement of difference between the difference difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference exact fact by a moment sight examine aback aback by a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden exact disbelief fact the difference difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a sudden difference between a
once upon a time|20|1.0|0.2|0|once upon a time a week ago , the 'i continued . rent the the third , 'i 'no
once upon a time|20|1.0|0.2|1|once upon a time the first day , the 'i continued to the whether to the birth superior puzzled and hysterically . hesitation , hysterically . hesitation , the 'well nods , the 'i nodded , the 'i
once upon a time|20|1.0|0.2|2|once upon a time in the 'what the the the officer was the 'what
once upon a time|20|1.0|0.2|3|once upon a time moral finest kind like a joke sentence 000 dollars . curiosity hysterically . hesitation the longer hesitation , hysterically . hesitation , the 'i continued to the 'i
once upon a time|20|1.0|0.2|4|once upon a time a week ago , the 'i agreed to the 'i
once upon a time|20|1.0|0.2|5|once upon a time ago , the 'i approached the the morning , the other side . 'oh
once upon a time|20|1.0|0.2|6|once upon a time the first a smiled and the 'i continued to the 'what
once upon a time|20|1.0|0.2|7|once upon a time the first day , the 'no a lot of the 'what
once upon a time|20|1.0|0.2|8|once upon a time joy forward the 'i
once upon a time|20|1.0|0.2|9|once upon a time the first day the three men are in the 'what going to the whether to your birth , your wife is going to the . disgust hysterically . hesitation , the 'i
once upon a time|20|1.0|0.2|10|once upon a time a week ago , the 'i calmly . hysterically , the 'i continued to the 'no
once upon a time|20|1.0|0.2|11|once upon a time to the the leaned over to the , laughter . laughter the other side . hesitation , the 'i continued to the birth clinic . lungs
once upon a time|20|1.0|0.2|12|once upon a time to the the first day , the same question to the questions , the 'i 'no
once upon a time|20|1.0|0.2|13|once upon a time the the driver was the 'i
once upon a time|20|1.0|0.2|14|once upon a time in the 'what a man is going to the he'll
once upon a time|20|1.0|0.2|15|once upon a time sunday the evening , the same question to your birth . curiosity aback . disbelief , hysterically . hesitation , hysterically , hysterically . hesitation , hysterically . hesitation , hysterically , hysterically . hesitation , hysterically . hesitation , hysterically . hesitation the story . disbelief , hysterically . hesitation the story . disbelief , hysterically aback , hysterically . disbelief , hysterically . hesitation the story . disbelief , hysterically aback . disbelief , hysterically aback , hysterically . disbelief , hysterically aback . investigate the 'i
once upon a time|20|1.0|0.2|16|once upon a time joy , the officer nods the the manager , the other side forward . the first row is going to the
once upon a time|20|1.0|0.2|17|once upon a time the first day , the same day , the 'i continued to the 'i
once upon a time|20|1.0|0.2|18|once upon a time a ma'am , hysterically . hysterically , the other day , the 'i continued , the 'i
once upon a time|20|1.0|0.2|19|once upon a time ago , the 'i agreed to the 'i
once upon a time|20|1.0|0.2|20|once upon a time the first day , the the the the officer nodded , the 'what continued to the 'i
once upon a time|20|1.0|0.2|21|once upon a time laughter the first , 'i 'no
once upon a time|20|1.0|0.2|22|once upon a time a week ago . hysterically , the first . hesitation , the other side forward to the , 'i 'oh
once upon a time|20|1.0|0.2|23|once upon a time , the same question . hysterically , the first , 'i the same thing . 'i
once upon a time|20|1.0|0.2|24|once upon a time the first day , the same morning , the same question . the first question . 'i
once upon a time|20|1.0|0.2|25|once upon a time the night the the first day , the 'i going to the he'll
once upon a time|20|1.0|0.2|26|once upon a time joy , hysterically . hysterically . hysterically , the 'i rushes to the the neighbor , hysterically . hysterically , the 'i calmly , hysterically . hesitation , the 'i
once upon a time|20|1.0|0.2|27|once upon a time the three year awhile , the same question , the 'i . hysterically , the other side forward . the next day , the same question . edit the story , i know you , hysterically . discuss about eternity , you know , you are going to your . edit wanting to the question . 'i
once upon a time|20|1.0|0.2|28|once upon a time ago , the same question to the questions . 'what
once upon a time|20|1.0|0.2|29|once upon a time laughter a young man rushes into the same question to the questions . disbelief , the 'i nodded , the 'i shook the head forward . curiosity downstairs , the 'i
once upon a time|20|1.0|0.2|30|once upon a time the first day , the 'i continued to the questions . disgust hysterically . hesitation , the 'i nods , you know how much else . awhile , you know the story of your exact number , hysterically , you are in your porch . usual tries to yourself . disbelief , the 'i
once upon a time|20|1.0|0.2|31|once upon a time a week ago , the 'i continued to the johnny's
once upon a time|20|2.0|0.2|0|once upon a time a week ago , the first day the morning , the same day , the same day , the same question about attention . 'well
once upon a time|20|2.0|0.2|1|once upon a time the first , hysterically . hysterically . hysterically , the first , 'i the the
once upon a time|20|2.0|0.2|2|once upon a time joy forward the 'what
once upon a time|20|2.0|0.2|3|once upon a time a week ago , the first day , the same day , the same thing . hysterically , the the day . remembering the story . hesitation , the other day , the other day , the first day , the young man continued to the the
once upon a time|20|2.0|0.2|4|once upon a time laughter the chief agreed to the 'what and the other day , the 'i will be hesitation , the 'i agreed to the 'i
once upon a time|20|2.0|0.2|5|once upon a time the first the proudly at the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the agreed to the the arrives at the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the difference between the the difference between the the difference between the and 'i the the the officer , the other side . shortly the the officer , the other side . rent . hysterically . hysterically , the other day , the same , the other day , the same question . hysterically , the other side . the other day , the same question . the first question , the other . reveal the question . hysterically . nearest . hysterically . hysterically , the other side . rent . rent , and the same question . hysterically , the other side . nearest , hysterically . rent . rent . hysterically . nearest
once upon a time|20|2.0|0.2|6|once upon a time a week morning , the same thing . 'i
once upon a time|20|2.0|0.2|7|once upon a time a week ago , the 'i returned to the the 'what a young man sends up a a cliff and the three questions about hesitation , the 'i agrees to the a young man walks into a bar the first the 'what continued , and the the shook the the continued , and the the continued . rent the the continued . rent the first row . edit the . disbelief . hesitation the 'i
once upon a time|20|2.0|0.2|8|once upon a time hesitation the 'i believe 'i 'oh the 'i
once upon a time|20|2.0|0.2|9|once upon a time a young man was a 000 dollars , the first , porch is going to the . guinness the the the smiled . disbelief , the 'i nods the the difference between the the difference between the and 'what a young man is going to the the the the the the day , the the the reaches into the smiled . disbelief , the 'i agrees to the 'i
once upon a time|20|2.0|0.2|10|once upon a time the the three men are on the afternoon , the 'i
once upon a time|20|2.0|0.2|11|once upon a time . curiosity , hysterically , the 'i continued to the birth superior birth is worse asleep , you are a lot of your yourself . noticing the news , you are in your birth skirt . excitement , i will forth like hysterically . pearly
once upon a time|20|2.0|0.2|12|once upon a time hesitation , the 'what 'well
once upon a time|20|2.0|0.2|13|once upon a time the the driver was a johnny's , the 'what
once upon a time|20|2.0|0.2|14|once upon a time a week of the afternoon , the the the the the the the the . joy , the . hesitation , the first , 'i going to the the difference
once upon a time|20|2.0|0.2|15|once upon a time joy , the 'i agreed to the 'i
once upon a time|20|2.0|0.2|16|once upon a time a 'what a wife is like a young woman approached a husband and a insulted aback truth earth forward a forth forward and forth forward forward . disbelief hysterically aback by a minute ago midnight midnight . investigate the 'what gates nods and laughter . disbelief , hysterically aback , hysterically . disbelief , hysterically aback . investigate the 'i
once upon a time|20|2.0|0.2|17|once upon a time the first day , the the the the the the the the the the the the the the the the the the the the the the
once upon a time|20|2.0|0.2|18|once upon a time , the same question , 'i 'well
once upon a time|20|2.0|0.2|19|once upon a time a week on the first questions about stairs , and the boss agrees to the the following , the 'what continued to the the morning and the same question . 'what
once upon a time|20|2.0|0.2|20|once upon a time a week at the the the the the the the the the the the the the the the the the the the the the smiled and the the the the the the the the the the the the the the , the the the the , the first , 'oh 'oh
once upon a time|20|2.0|0.2|21|once upon a time the first day , the 'i continued to the 'i
once upon a time|20|2.0|0.2|22|once upon a time a johnny's , the 'i a lot of the afternoon , and the other side are so much . shortly the 'what continued to the longer aback , the 'i continued to the news , you know to hear the news , you know the story of your tongue hysterically . investigate the difference between the and 'i 'well
once upon a time|20|2.0|0.2|23|once upon a time a johnny's , the 'i are in the 'what
once upon a time|20|2.0|0.2|24|once upon a time the the day the first the smiled proudly at the the the first , the first the sends the the same question . 'oh the difference between the and 'i 'no
once upon a time|20|2.0|0.2|25|once upon a time the the the 'what 'what
once upon a time|20|2.0|0.2|26|once upon a time ago , the 'what continued to the 'what
once upon a time|20|2.0|0.2|27|once upon a time the first day , the first row is so ashamed you will hear you about yourself . 'i
once upon a time|20|2.0|0.2|28|once upon a time and the first sudden nods the other agree to the longer hesitation , hysterically . 'well
once upon a time|20|2.0|0.2|29|once upon a time ago , the 'what a smiled and the 'i 'well
once upon a time|20|2.0|0.2|30|once upon a time laughter the other side forward , the 'i
once upon a time|20|2.0|0.2|31|once upon a time to a particularly longer a 000 dollars , the 'i will you the 'well agreed to the 'i
once upon a time|20|5.0|0.2|0|once upon a time the a reaches agreed , the nods lungs the
once upon a time|20|5.0|0.2|1|once upon a time joy goodness particularly hesitation hesitation hesitation hesitation hesitation hesitation 'i like , 'i the excitement hesitation hesitation 'i like , 'i the exact taps the excitement hesitation , 'i the excitement of 200 , i'll the exact , i know amazed , i was hesitation , 'i the excitement of these kind like asleep . hysterically . disgust , hysterically . disgust . rent the exact , i was hesitation , i fired the massive the quarter
once upon a time|20|5.0|0.2|2|once upon a time . hysterically . hysterically . hysterically , the . discuss about the the . fuming , the . maintain the . hysterically . hysterically . hysterically , the . hysterically . hysterically , the . discuss about . hysterically , the . reveal the the . hysterically , the . hysterically . hysterically . hysterically , the . discuss , hysterically , the . examine the the . hysterically , the . discuss about the . shove the . hysterically . hysterically , the . examine the . discuss , hysterically , . hysterically , the . examine the . discuss , hysterically . hysterically , the . discuss about , the . discuss . investigate the the . hysterically . hysterically , the . examine the . rent . hysterically , the . hesitation . hysterically , the . examine the . discuss about the . wanting to the . fuming , the . discuss about . hysterically . hysterically . hysterically . hysterically , the . examine the . hysterically . hysterically , the . discuss about . hysterically , the . discuss about . hysterically , the . discuss about rest . hysterically , the . discuss about the the . fuming , the . hesitation , the . reveal the . hysterically . hysterically . hysterically . hysterically , the . discuss about . hysterically . hysterically , the . discuss about . hysterically . hysterically . hysterically , the . discuss about , the . discuss . investigate the the . fuming , the . discuss about the
once upon a time|20|5.0|0.2|3|once upon a time ago to the barman , and 'well a pharmacist nods the other hesitation . hesitation , hysterically aback , hysterically . hesitation , hysterically aback , hysterically . hesitation , usual 'well insulted aback , hysterically . hesitation , hysterically aback , hysterically , hysterically . hesitation , hysterically aback , hysterically , hysterically . hesitation , hysterically aback , hysterically . hesitation , hysterically aback , hysterically , hysterically . hesitation , hysterically , hysterically , hysterically . hesitation , usual 'oh insulted aback , hysterically . aback , hysterically , hysterically . hesitation , hysterically . hesitation , hysterically . hesitation , hysterically . hesitation the parrot , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically . hesitation , hysterically , hysterically , hysterically , hysterically , hysterically . hesitation , hysterically to the pharmacist says , doctor's the pharmacist nods the cab aback , hysterically . hesitation , hysterically aback , hysterically , hysterically . aback , hysterically , hysterically , hysterically . insulted aback , hysterically , hysterically , hysterically , hysterically , hysterically , hysterically . sip , sidewalk hysterically . hesitation , hysterically . insulted aback , hysterically . hesitation , hysterically , hysterically , the pharmacist says , doctor's the pharmacist says , 'i the pharmacist nods the clerk , the pharmacist . sip . sip . disgust . disbelief , porch , porch . sip . disgust . disgust . amazement , hysterically aback . aback . aback , 'you the pharmacist nods the owner nods the manager 'oh a sip forth forward to the nearest sudden 'no
once upon a time|20|5.0|0.2|4|once upon a time , the two grandfather superior elderly sudden christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ christ
once upon a time|20|5.0|0.2|5|once upon a time , the second the 'what 'no the the puzzled . 'well
once upon a time|20|5.0|0.2|6|once upon a time the the driver was a little avail a 000 dollars , 'i 000 dollars , 'i 000 dollars , 'i 000 dollars , the 'i
once upon a time|20|5.0|0.2|7|once upon a time , hysterically . hysterically , hysterically . hysterically . the the the nods 'i
once upon a time|20|5.0|0.2|8|once upon a time , hysterically . hesitation , son's 'no
